stationReference,lat,long,easting,northing,maxOnRecord,minOnRecord,typicalRangeHigh,typicalRangeLow,latestReading,parameter,qualifier,unitName
F0600,53.430253,-1.358801,442700.0,392800.0,3.322,0.169,1.7000000000000002,0.233,0.66,level,Stage,m
E3060,51.362807,1.092583,615388.0,167178.0,5.176,2.994,3.5,3.087,3.384,level,Stage,mAOD
E24313,52.891548,0.874601,593479.0,336548.0,0.972,0.173,0.53,0.066,0.25,level,Stage,m
5080TH,51.814817,0.020302,539360.0,214840.0,1.61,0.059,0.8,0.095,0.327,level,Stage,mASD
3104TH,51.393384,-0.3312279999999999,516200.0,167360.0,6.7,0.406,5.7,4.46,5.138,level,Stage,mAOD
E12450,51.061255,-1.307865,448600.0,129330.0,1.275,-0.302,0.78,0.389,0.742,level,Stage,mASD
764050,54.853151,-2.881322,343514.0,551286.0,2.85,0.31,1.5,0.356,0.9,level,Stage,m
E3070,51.351358,1.060038,613176.0,165810.0,9.891,8.038,8.5,8.162,8.262,level,Stage,mAOD
710102,54.065287,-2.285676,381400.0,463300.0,3.134,0.0,2.484,0.086,1.332,level,Stage,m
2029,52.198971,-2.389281,373490.0,255710.0,6.417,0.24,5.2,0.307,1.587,level,Stage,mASD
L3937,54.54999,-1.365536,441137.0,517380.0,2.943,0.376,1.25,0.413,0.669,level,Stage,m
0278TH,51.673897,-1.934146,404650.0,197239.0,1.47,0.3,1.31,0.345,1.293,level,Stage,mASD
E2129,52.329443,-0.919921,473700.0,270700.0,3.28,0.03,1.5,0.05,0.407,level,Stage,m
692440,53.514723,-2.038394,397551.0,402007.0,3.011,0.342,3.3,0.392,0.967,level,Stage,m
46118,50.363074,-3.911208,264160.0,53210.0,3.48,0.1,1.8,0.178,0.633,level,Stage,m
E11723,50.99496,-1.033579,467918.0,122174.0,0.718,0.102,0.648,0.104,0.229,level,Stage,mASD
700515,53.724643,-2.670129,355880.0,425570.0,2.185,0.02,1.6,0.063,0.312,level,Stage,m
2091,52.284932,-1.562658,429930.0,265290.0,3.945,0.319,1.463,0.399,1.447,level,Stage,mASD
5313TH,51.735268,0.019953,539581.0,205993.0,2.709,-0.39,2.0,0.099,1.201,level,Stage,mASD
E4225,52.986895,-0.680145,488700.0,344100.0,3.963,0.0,1.69,0.708,1.081,level,Stage,mASD
53146,51.230768,-2.487678,366045.0,148067.0,0.514,0.0,0.3,0.011,0.217,level,Stage,m
E15350,51.445998,0.158543,550100.0,174100.0,1.348,0.0,0.75,0.03,0.135,level,Stage,mASD
022011,55.177213,-1.871211,408300.0,587000.0,1.542,0.0,0.95,0.052,0.241,level,Stage,m
E1183,52.473218,-0.911988,474000.0,286700.0,1.412,0.0,0.76,0.015,0.266,level,Stage,m
E4485,52.922105,-0.319165,513100.0,337400.0,2.626,0.0,1.45,0.15,0.611,level,Stage,mASD
E22163,52.390173,0.8715729999999999,595498.0,280786.0,1.285,0.03,0.295,0.054,0.284,level,Stage,m
E3966,51.296693,1.105983,616632.0,159867.0,1.357,0.0,1.2,0.106,0.59,level,Stage,mASD
52107,51.035518,-3.265957,311331.0,127003.0,1.484,0.09,0.7000000000000001,0.11,0.414,level,Stage,m
49118,50.33114,-4.52005,220740.0,50950.0,1.655,-0.032,0.6000000000000001,0.001,0.252,level,Stage,m
E12810,51.01114,-1.07498,464990.0,123936.0,0.927,0.001,0.512,0.05,0.301,level,Stage,mASD
49170,50.589157,-4.830228,199761.0,80428.0,1.309,0.075,0.435,0.108,0.221,level,Stage,m
022010,55.038816,-1.859136,409100.0,571600.0,2.039,0.01,0.64,0.086,0.264,level,Stage,m
055040,52.191185,-2.501355,365824.0,254891.0,3.244,0.03,2.3,0.048,0.365,level,Stage,mASD
52206,51.136761,-2.724464,349409.0,137749.0,1.197,0.0,0.8,0.142,0.566,level,Stage,m
E14670,50.755479,-1.333222,447130.0,95310.0,1.949,0.0,0.75,0.065,0.233,level,Stage,mASD
E11690,50.923515,-1.162981,458927.0,114118.0,0.88,0.05,0.65,0.08,0.509,level,Stage,mASD
E44566,52.126329,-0.429108,507635.0,248722.0,2.295,0.773,1.583,1.249,1.618,level,Stage,mASD
45131,50.776088,-3.403906,301110.0,98330.0,3.248,0.0,1.7000000000000002,0.083,0.563,level,Stage,m
0790TH,51.670899,-1.700313,420821.0,196946.0,2.09,0.03,0.9,0.1,0.636,level,Stage,mASD
E21191,52.242159,0.240538,553074.0,262807.0,0.602,0.02,0.397,0.055,0.204,level,Stage,m
4041,53.04899,-1.879122,408200.0,350200.0,3.06,0.084,0.466,0.119,0.46,level,Stage,mASD
45130,50.733158,-3.437637,298639.0,93602.0,2.831,0.51,1.7000000000000002,0.611,1.269,level,Stage,m
3054TH,51.188851,-0.617671,496700.0,144200.0,2.586,1.171,2.5,1.75,2.116,level,Stage,mASD
743509,54.426631,-3.489083,303490.0,504490.0,2.222,0.02,0.516,0.16,0.449,level,Stage,m
690510,53.499526,-2.271756,382070.0,400350.0,5.668,0.623,3.0,0.728,1.572,level,Stage,m
E25055,51.998052,-0.992004,469300.0,233770.0,2.163,0.065,0.525,0.128,0.514,level,Stage,mASD
50121,50.793303,-4.090425,252763.0,101388.0,2.964,0.0,1.8,0.094,0.696,level,Stage,m
736417,54.193218,-3.084524,329336.0,478040.0,0.739,-0.004,0.945,0.116,0.216,level,Stage,m
E9900,51.022515,-0.477328,506890.0,125897.0,11.242,6.46,10.0,6.617,9.463,level,Stage,mAOD
2054,52.405995,-2.80328,345450.0,278970.0,3.632,0.642,1.7000000000000002,0.7000000000000001,1.369,level,Stage,mASD
024027,54.629699,-1.755963,415852.0,526092.0,1.6760000000000002,0.048,0.403,0.068,0.31,level,Stage,m
53121,51.320458,-2.373786,374048.0,157995.0,2.523,0.21,1.113,0.34,1.404,level,Stage,m
48186,50.229594,-5.388678,158416.0,42118.0,1.38,0.641,1.09,0.657,-0.345,level,Stage,m
2648,51.999754,-1.952083,403386.0,233481.0,1.744,0.29,0.53,0.31,0.457,level,Stage,mASD
2803TH,51.597129,-0.3817689999999999,512183.0,189939.0,1.062,-0.033,1.2,0.025,-1.412,level,Stage,mASD
2650,51.91358,-2.100884,393157.0,223900.0,2.976,0.109,0.662,0.343,0.648,level,Stage,mASD
680403,53.092995,-2.488097,367410.0,355200.0,2.317,0.101,0.553,0.175,0.522,level,Stage,m
46133,50.595603,-3.682853,280987.0,78672.0,2.344,0.39,1.35,0.416,0.858,level,Stage,m
F3808,54.470289,-1.098857,458500.0,508700.0,1.028,0.086,0.7000000000000001,0.106,0.185,level,Stage,m
765512,54.90486,-2.952852,339000.0,557100.0,7.648,0.5,3.45,0.63,2.698,level,Stage,m
2451TH,51.232867,-0.864146,479400.0,148800.0,1.19,-0.4,0.8,-0.35,0.49,level,Stage,mASD
L1771,53.791869,-1.551762,429626.0,432934.0,26.181,23.823,24.385,23.846,24.333,level,Stage,mAOD
0911TH,51.719421,-1.588977,428490.0,202380.0,2.154,0.5670000000000001,1.025,0.613,0.859,level,Stage,mASD
1922TH,51.78506,-0.75797,485771.0,210330.0,0.8280000000000001,0.276,0.55,0.286,0.342,level,Stage,mASD
E2655,52.408276,-0.556349,498300.0,279900.0,3.03,0.0,1.3,0.089,0.37,level,Stage,mASD
E61201,52.319854,-0.205625,522400.0,270600.0,0.952,0.009,0.301,0.075,0.193,level,Stage,mASD
2481TH,51.426522,-0.898188,476700.0,170300.0,1.454,0.052,0.56,1.19,0.564,level,Stage,mASD
E13500,50.989084,-1.504686,434861.0,121193.0,12.1,10.66,12.0,10.68,11.177,level,Stage,mAOD
724836,53.991743,-2.792162,348160.0,455370.0,2.893,0.074,1.7000000000000002,0.11,0.61,level,Stage,m
690140,53.677382,-2.317104,379150.0,420150.0,3.428,0.188,1.6,0.235,0.708,level,Stage,m
2085,52.179799,-2.225461,384680.0,253530.0,5.304,0.454,2.8,0.548,2.569,level,Stage,mASD
E8330,50.924994,0.050081,544179.0,115950.0,8.18,5.18,7.0,5.2,6.579,level,Stage,mAOD
49133,50.509303,-4.80481,201224.0,71482.0,1.655,0.023,1.5,0.058,0.219,level,Stage,m
2017,51.909034,-2.32673,377620.0,223440.0,3.799,0.086,2.0,0.181,1.228,level,Stage,mASD
2435TH,51.356292,-0.888384,477500.0,162500.0,1.7000000000000002,0.5,1.4,0.601,0.842,level,Stage,mASD
700509,53.670881,-2.762213,349740.0,419650.0,3.795,0.16,2.7,0.21,1.122,level,Stage,m
4690TH,51.773132,-0.117522,529980.0,209950.0,1.155,0.045,0.6000000000000001,0.12,0.318,level,Stage,mASD
L1204A,53.731532,-1.984828,401098.0,426128.0,5.031,0.118,2.65,0.434,1.259,level,Stage,m
2420_w2TH,51.381826,-0.966655,472010.0,165260.0,1.391,0.01,0.89,0.08,0.48,level,Stage,mASD
2018,52.678113,-2.791698,346570.0,309230.0,2.542,0.097,1.1,0.153,0.732,level,Stage,mASD
4072,53.077901,-0.934277,471490.0,353940.0,1.997,0.097,1.05,0.135,0.344,level,Stage,mASD
2603TH,51.529307,-0.697199,490470.0,181960.0,1.806,-0.026,3.21,1.0,1.537,level,Stage,mASD
